Job Title,Salary Estimate,Job Description,Rating,Company Name,Location,Headquarters,Size,Founded,Type of ownership,Industry,Sector,Revenue,Competitors
Software Engineer,-1,"*Organization and Job ID**
Job ID: 311252

Directorate: Energy and Environment Directorate

Division: Earth Systems Science

Group: Applied Decision Systems & Analytics
*Job Description**
This position reports to the Applied Decision Systems & Analytics Technical Group Manager within the Earth System Sciences Division and involves collaborating with a team to perform routine functions that include gathering requirements from users, software design, development and troubleshooting, and providing input or continuous system improvements and daily maintenance and support of the software. Working under senior staff, this position will contribute to and occasionally lead tasks related to software design, development, configuration, testing, and preparing professional system documents. The successful candidate will support a number of projects utilizing multiple technologies.
*Responsibilities:**
+ This position will support software engineers and application developers in the design and implementation of a diverse set of user experiences. A successful candidate will:

+ Collaborate with multi-disciplinary teams to define user interaction and workflow models for research and product features

+ Contribute to the front end design, development, and configuration of software, which may include customizing screens; adding or modifying logic; data and database changes; and installing patches or upgrades.

+ Contribute to the back end design and development, which may include adding or modifying application programming interfaces (API), data and database changes, and installing patches or upgrades

+ Perform basic troubleshooting and research issues to solve problems

+ Apply organizational policies and procedures to resolve routine issues. Perform basic tasks and activities with minimal oversight. Make preliminary selections and adaptations of technical alternatives.

+ Understand the software engineering methodology and optimally perform systems change management. Identify and resolve routine issues that appear in the software engineering environment.

+ Develop end-user documentation in the conversion and implementation of software.
*The hiring level will be determined based on the education, experience and skill set of the successful candidate based on the following:**
Level I: Applies basic software engineering practice to well defined tasks with minimal oversight, but requires development of conceptual knowledge with regard to scientific or engineering practices within specialization. Building and maintaining effective internal relationships on individual or team level. Receives instruction on required tasks and reports results on time and on budget, while working under guidance from experienced staff. Takes initiative to set personal direction and goals. Contributes to technical publications and reports. BS/BA with 0-1 years of experience, MS/MA with 0-1 years of experience.

Level II: Building a reputation in the field of software engineering through diverse application of science and engineering principles and theories and develops novel technical approaches. Effectively teaming to share resources and optimize research at the group and division level. Receives guidance on new assignments, making preliminary selections on technical alternatives; independently completes recurring assignments. Defines and leads project work at a small task/project level, reporting results on time and on budget. Contributes to proposals. BS/BA with 2 years of experience, MS/MA with 0 years of experience, or PHD with 0 years of experience.
*Accountabilities:**
The successful candidate will be accountable to:

+ The Applied Decision Systems & Analytics Group Lead (or delegate) for general staff performance and development, operational discipline (e.g., maintaining training qualifications, procedural compliance, safe operations), and promoting cooperation and teamwork within group and projects.

+ Program/Project Managers and Technology Leads for performing assigned project roles and following applicable project and laboratory procedures and performance of assigned tasks on time and within budget.
*Minimum Qualifications**
+ BS/BA with 0-1 years of experience or MS/MA with 0-1 years of experience.
*Preferred Qualifications**
+ BS/BA with 0-2 years of experience, MS/MA with 0 years of experience, or PHD with 0 years of experience.

+ In-depth knowledge of user-centered design processes and methodology, particularly as applied to software-based applications

+ Degree in Computer Science, Software Engineering or similar

+ Algorithm design and implementation, troubleshooting, deployment, documentation, and testing

+ One or more of the following languages: C++, C#, JavaScript, PHP, Python

+ Familiarity with one or more of the following frameworks: .NET, Symfony, Django, Flask, Angular, Vue, or React

+ Knowledge of or experience with HTML5, CSS3, Canvas and SVG

+ Understanding of web application (full-stack) development concepts; software tools, methods, and platforms.

+ Ability to develop and maintain software applications for both client to server and web deployment, including continuous integration and version control

+ Foundational knowledge of the software lifecycle and engineering best practice, including specification, documentation configuration management, testing and quality assurance

+ An understanding of the Agile Methodology for software development

+ Self-motived, excellent communication skills, an open mind, the ability to thrive in multidisciplinary teams, and the skills to balance great design with short deadlines

+ Strong interpersonal and time management skills
*Equal Employment Opportunity**
Battelle Memorial Institute (BMI) at Pacific Northwest National Laboratory (PNNL) is an Affirmative Action/Equal Opportunity Employer and supports diversity in the workplace. All employment decisions are made without regard to race, color, religion, sex, national origin, age, disability, veteran status, marital or family status, sexual orientation, gender identity, or genetic information. All BMI staff must be able to demonstrate the legal right to work in the United States. BMI is an E-Verify employer. Learn more at jobs.pnnl.gov.
*_Please be aware that the Department of Energy (DOE) prohibits DOE employees and contractors from participation in certain foreign government talent recruitment programs. If you are offered a position at PNNL and are currently a participant in a foreign government talent recruitment program you will be required to disclose this information before your first day of employment._**
*Other Information**
*Requirements**
+ U.S. Citizenship

+ This position requires the ability to obtain and maintain a federal security clearance.

+ Background Investigation: Applicants selected will be subject to a Federal background investigation and must meet eligibility requirements for access to classified matter in accordance 10 CFR 710, Appendix B.

+ Drug Testing: All Security Clearance (L or Q) positions will be considered by the Department of Energy to be Testing Designated Positions which means that they are subject to applicant, random, and for cause drug testing. In addition, applicants must be able to demonstrate non-use of illegal drugs, including marijuana, for the 12 consecutive months preceding completion of the requisite Questionnaire for National Security Positions (QNSP).

_Directorate:_ _Energy & Environment_

_Job Category:_ _Engineering/Engineering Techs_

_Group:_ _Applied Dec Syst & Analytics_

_Opening Date:_ _2020-10-01_

_Closing Date:_ _2020-10-31_",4.1,"Pacific Northwest National Laboratory
4.1","Richland, WA",-1,1001 to 5000 Employees,1965,Government,Energy,"Oil, Gas, Energy & Utilities",$500 million to $1 billion (USD),-1
Full Stack Developer,-1,"Tantus Technologies, Inc. (Tantus) - recognized by the Washington Post as a Top Workplace -is seeking a technically strong and approachable developer who can connect with a variety of personality types and maintain a strategic perspective. The project will be supporting mission critical applications for a federal agency. As a Full Stack Engineer, you will be responsible for development and implementation of application enhancements using existing and emerging technology platforms. The developer must be able to work well independently or as part of a development team. The developer will work as part of a combined contractor and Federal government scrum team.

Work as part of a collaborative contractor/government team throughout the software development life cycle
Collaborate with designers and analysts to implement enhancements or new applications
Develop code to meet user story acceptance criteria
Debug, test, and fix errors
Actively participate as part of a scrum team
Conduct design and code review to ensure compliance with standards
Estimate level of effort to develop code to meet acceptance criteria
Share best practices and improve processes within and across scrum teams, and mentor more junior developers
Must be comfortable with juggling multiple priorities with the ability to manage time effectively
Working in a team-based environment to provide software engineering and application development
Provides input to staff involved in writing and updating technical documentation such as user manuals, system documentation, and training materials
Works closely with subject matter experts in order to understand system requirements
Create and maintain architectural application documentation and standards
Troubleshoots and debugging application code
Runs automated deployments

Education Level: Bachelor's degree or equivalent
5+ years of work experience as a full stack developer
Must demonstrate strong work experience in Java, Python and SQL Server
Strong knowledge of JavaScript libraries
Experience in designing and implementing automation using scripts, must be proficient in scripting with Python
Proficient in Oracle and SQL Server Database development
Proficient in Java frameworks such as Spring, Spring MVC, Hibernate
Experience developing and deploying applications in Amazon Web Services (AWS) or other Cloud-based environments
Experience building websites using JS frameworks such as Angular and React
Experience leveraging Web Services and/or Service Oriented Architecture
Strong knowledge of industry best practice development and release management process
Strong background working in Agile environments with Agile methodologies
Solid understanding of Git/Github/Bitbucket
Experience with automated deployment tools such as Bamboo and Jenkins
Experience in Test Driven and Behavior Driven Development frameworks
Experience with continuous integration practices
Excellent communication, organization, and analytical skills
Ability to multi-task and handle changing priorities in a fast-paced environment
Ability to communicate complex ideas clearly and simply
Natural inclination to explore, prototype, and self-teach
Integration and Unit testing experience required
Strong verbal and written communication skills",3.7,"Tantus Technologies, Inc.
3.7","Raleigh, NC",-1,51 to 200 Employees,2002,Company - Private,IT Services,Information Technology,$10 to $25 million (USD),-1
Software Engineer,-1,"About Taulia:

Taulia delivers working capital solutions that make it easy for businesses to free up cash, accelerate payments and improve supply chain health.

Since founding in 2009, we've envisioned a world where every business thrives by liberating cash. Today, our team of financial gamechangers have built a network connecting 2 million businesses and processes more than $500 billion every year.

Through a unique combination of its technology platform, people and process, Taulia helps companies access the value tied up in their supply chain by transitioning from inefficient and often manual working capital management practices into technology-led, working capital optimization strategies.

Using our state-of-the-art platform, businesses now have the option to choose when and how to pay and get paid. It sounds simple. But our painless process provides both buyers and suppliers the chance to skyrocket their cash - cash to fuel economic growth all over the world. It's win-win for everybody.

About the job:

Taulia is looking for a Software Engineer who can:
Write elegant, maintainable, reusable code in Groovy/Java using our tools Gradle, Spring, Jersey and more...
Do whatever is necessary, at all tiers, to scale our globally deployed solution running in the cloud without waiting for assignments.
Lead by example and inspire people to do their best. Improve productivity and protect it.
Keep things realistic. Solve challenging problems and more importantly help avoid them.
Competencies and Qualifications:
5+ years of full stack development experience working as a contributor in a small, high-velocity professional software engineering team.
Experience building software that's successfully deployed in the cloud. You understand how to work within the constraints of large datasets, customers and load without getting frustrated.
Expert level knowledge with Java, or other object-oriented programming languages.
Deep experience developing low-latency scalable micro-services and APIs that participate in a graph of constantly evolving micro-services.
Experience writing automation tests for every logical line of code.
Familiarity with event and messaging based architecture, and related technologies.
Experience optimizing data access at middle-tier/back-end services against both SQL and NoSQL storage technologies.
Comfortable being on-call, to work through production issues while focusing on problem resolution.
You are always looking for new and better ways to do things, and love automation: continuous integration, automated testing and deployment are all old hat to you.
Nice to Have:

You've used our tools: Groovy, Cassandra, MySQL, Jersey, Spring, Hibernate, ActiveMQ, Jenkins.
Experience building Accounts Payable, Accounts Receivable or other financial software.
Experience mentoring other software engineers.

What will get you noticed:
Experience with capacity and performance optimization using data caching and sharding techniques.
Experience with event/messaging based architecture using Kafka/ActiveMQ
Expert knowledge in transaction handling and database optimization
Experience writing high-performance algorithms
Experience working with payment processors
Experience with BPM Workflow Engines like Camunda
Taulia is an Equal Opportunity Employer --Minority / Women / Disability / Veteran / Gender Identity / Sexual Orientation / Age.

If you don't think you meet all of the criteria above but still are interested in the job, please apply. Nobody checks every box, and we're looking for someone excited to join the team.

]]>",4.5,"Taulia
4.5","Austin, TX",-1,201 to 500 Employees,2009,Company - Private,Computer Hardware & Software,Information Technology,$50 to $100 million (USD),-1
Software Engineer,-1,"Who we are:
AAMC (Association of American Medical Colleges) is a not-for-profit association dedicated to transforming health care through innovative medical education, cutting-edge patient care, and groundbreaking medical research. AAMC IT plays a critical role in supporting AAMC’s mission by delivering the technology supporting all of AAMC’s mission critical services. IT is beginning a multi-year modernization of its large product portfolio into an API based digital platform while transitioning from on-premise to cloud services.

• Significant employer 403(b) contribution
• Public transportation subsidy
• Generous paid time off program
• Tuition reimbursement
• Wellness program that includes: discounted gym membership, onsite yoga and sponsored sports teams

How will you make an impact?

Prepare software requirements data model and database specifications, and prototypes for translation into structured applications. Research, analyze and propose program-specific business rules used in system with the necessary interfaces into other systems or across platforms. Help formulate and define scope and objectives with AAMC Division staff.
Code, debug, unit test, systems integration test and document applications and enhancements including, but not limited to screens, reports, underlying logic and interface components on assigned tasks.
Devise, modify and tune procedures and system features to solve complex problems considering computer equipment capacity and limitations, operation time, user load and performance requirements against desired results.
Assume responsibility for ongoing technical maintenance and support for assigned SaaS applications and integrations. Analyze, debug and revise existing system logic and documentation as necessary. Ensure fail-safe integration of software into production systems, and adhere to the enterprise technology model and application standards. Collaborate with offshore, contract, and vendor staff, and provide technical oversight for deliverables.
Assist database administrators, data stewards, quality assurance team and other staff to ensure data integrity, consistency, security and privacy
Meet deadlines and formally report progress regularly to IT Management against assigned tasks.
Adhere to organizational policies, standards and best practices in application development, documentation, and maintenance.
Provide technical expertise and actively participate in creating software and application development standards, procedures and policies.
Help prepare Requests for Proposals, Project Requests, software change requests and tickets as part of the software development process and application support.
Determine work tasks, estimate effort and collaborate with IT managers to successfully coordinate, develop and implement projects and release packages to fulfill operational support, enhancements and project requests.

What you’ll bring to the role:

Bachelor’s degree in computer science, information systems, engineering, business, or related scientific or technical discipline required (may be waived with strong practical experience)
5+ years experience in an object-oriented language and PL/SQL required.
4+ years experience in SQL, SQL Server Reporting Services (SSRS), database and web development, web-to-database connectivity.
2+ years experience using JavaScript frameworks (JQuery, Dojo, ExtJS, AngularJs), Atlassian Tools (Jira, Confluence), SaaS applications (AMS or eCommerce), .Net or PHP desired.
5+ years experience in all phases of application system analysis, application development and application maintenance support is required.
Experience in requirements analysis, object-oriented analysis and data modeling for Web-based applications required.
Working experience with design patterns, continuous integration, automated unit test and test driven development.

If a bachelor’s degree is required, related work experience may be substituted in some positions. One year of college course work at an accredited institution is equivalent to one year of related work experience.

The Association of American Medical Colleges (AAMC) is an Equal Opportunity/AffirmativeAction Employer. The AAMC is committed to the policy of an equal employment opportunity in recruitment, hiring, career advancement, and all other personnel practices. The AAMC will not discriminate on the basis of race, color, sex, national origin, religion, age, marital status, personal appearance, sexual orientation, gender identity or expression, family responsibilities, matriculation, political affiliation, genetic information, disability, past or current military service, or any other legally protected characteristic.",3.8,"Association of American Medical Colleges
3.8","Washington, DC",-1,501 to 1000 Employees,1876,Nonprofit Organization,Membership Organizations,Business Services,$100 to $500 million (USD),-1
UI Developer,-1,"Strength in Trust


Our goal at OneTrust is to bring the power of trust to companies all over the world. Using cutting-edge technology and a real-world approach to ethics, compliance, privacy, security, and third-party risk, we've created a no-nonsense platform to help supercharge the global push for trust.

The Challenge


We're looking for a senior-level UI Developer, with a passion for solving problems, to join our agile Data Governance team at OneTrust. UI Developers are responsible for developing new interfaces while supporting existing components for our industry-leading privacy, security and trust platform.

Your Mission
Lead development of web and mobile interfaces for product module or new prototypes using HTML, CSS, JavaScript/Typescript, Angular
Achieve at least 40% code coverage for UI, or per the revised standards set by the team, with corresponding unit tests
Work closely with PM/Product Owner, Designers and other developers, contribute to planning and grooming sessions and drive team's discussions on system architecture and component design
Support the team to ensure all committed stories for the sprint are completed per the sprint goal
Review team members' code and provide corrections and feedback in a professional, skill-building way
Help junior developers how to follow development testing, exploratory testing, AI testing and/or test automation
Work towards reducing total number of defects in the module/product to industry standards by catching and fixing issues early in development
Ensure critical and high priority CII's are delivered per SLA
Help build high-performing teams, grow and mentor the technical skills within the team and create development opportunities for them
You Are
Comfortable with complex codebases
Able to accomplish multiple sophisticated software development tasks with minimal direction
A self-learner who is open to new technologies, processes or techniques to improve your ability to deliver high quality software
Someone with a strong sense of ownership and experience delivering creative solutions for complex problems
Comfortable flagging unrealistic timelines, asking questions to clarify gaps in understand, or conducting continual check-ins with Product
Your Experience Includes
Bachelor's degree in Computer Science, Engineering, or related technical or business field
6+ years front end development experience
Front End Development Skills (HTML5, CSS and JavaScript, AngularJS, React or other (MVVM) frameworks)
Agile development experience
Continuous Integration/Deployment - DevOps mindset
Test-Driven Development (TDD) using modern technologies (Karma, Jasmine, Mocha, etc)
Working on enterprise scale projects
Experience mentoring junior team members
Extra Awesome
Recent development experience using Angular 8 framework
Experience working in a similar industry to OneTrust
Experience managing junior team members
Our Commitment to You


When you join OneTrust you are stepping onto a launching pad — the countdown has begun. The destination? A career without boundaries working alongside a diverse and inclusive crew who is passionate about doing meaningful work. As a pioneer, your voice and expertise will help chart the direction of an entirely new industry — Trust. Our commitment to putting people first starts with you. Your growth is part of the mission. Our goal is to give you the power to embark on the next phase of your uniquely, unique career

OneTrust provides equal employment opportunities to all employees and applicants for employment and prohibits discrimination and harassment of any type without regard to race, color, religion, age, sex, national origin, disability status, genetics, protected veteran status, sexual orientation, gender identity or expression, or any other characteristic protected by federal, state or local laws.",2.9,"OneTrust
2.9","Atlanta, GA",-1,1001 to 5000 Employees,2016,Company - Private,Enterprise Software & Network Solutions,Information Technology,Unknown / Non-Applicable,-1
Senior Full Stack Developer,-1,"Senior Full Stack Developer
We are a truly mission driven company to bring security and safety to our communities and businesses.*
Outland’s Senior Full Stack Developers will craft and build innovative technologies that define the future of the security space. You will develop products and platforms to add critical capabilities to consumers and businesses.

What will you be doing?
Work across multiple phases of the software development life cycle within a project to design, code, test and document large, complex software requirements for new or enhanced systems.
Utilize experience and skills in software design and development to design, code and test the most complex software components for new or enhanced IT systems.
Work closely with Product Management to understand the business requirement and prepare high level tasks for design and development.
Debug issues, identify the root cause, and provide technical solutions to problems.
Provide technical guidance and share knowledge of design patterns and best practices to other team members.
Collaborate with team members and stakeholders to refine solutions and promote sharing of ideas.
What We’re Looking For

Requires minimum of a Bachelor’s degree\* in Computer Science, Information Technology, Engineering, or closely related field (or equivalent work experience) and 5 years of experience in software dev. Experience must include:
Utilizing Agile methodology to develop software at all levels of software delivery lifecycle (requirements gathering, design, testing, development, documentation and code review).
Designing and developing scalable, high-volume performing cloud based Java micro service Application Programming Interfaces (APIs).
Designing and developing front-end web applications using Javascript frameworks such as Angular and integrating them with cloud based micro service APIs.
Utilizing Agile principles of Pair Programming, Test Driven Development (TDD) and Business Driven Development (BDD) to produce high quality unit tested codes.
Utilizing design patterns and microservice architectures to design business requirements that ensures data can be exchanged between applications.
Utilizing tools to develop and deploy micro services.
Performing debugging and root cause analysis for the existing operational problems and document proposed issue resolution.
Strong database skills to efficiently store and retrieve data.
Seniority Level: Looking for mid level and senior engineers

Industry: Security Technology

Employment Type: Full-time
Who are we?*
Outland is a technology company innovating in the security industry. We leverage software and frontier technology to address many of the biggest challenges of the physical security industry. Our vision is to bring a new class of security solutions to the communities and companies that are searching for new ways to address age-old problems. We are remaking the very structure of how security products and services are designed and built to increase the value they bring to Chief Security Officers and the organizations they serve.

Outland assembled many of the most experienced entrepreneurs in this domain along with almost two dozen of the top security professionals in the world. We work together with company design partners to identify the biggest opportunities for technology to impact the industry today, and then build software platforms targeting those domains, which leverage each other's economies of scale for growth, engineering, and go-to-market.
How do you apply?*
First, we get a lot of applications, including from people not nearly qualified. If the bullets above sound like you, then add your resume with your LinkedIn here, and tell us why you are the one. Good luck!

Job Type: Full-time

Pay: $74,000.00 - $114,000.00 per year

Benefits:
Dental insurance
Health insurance
Paid time off
Vision insurance
Schedule:
Monday to Friday
Supplemental Pay:
Bonus pay
Location:
Houston, TX 77002 (Required)
Required travel:
25% (Preferred)
Application Question:
Please provide a link to your linkedin here
Visa Sponsorship Potentially Available:
No: Not providing sponsorship for this job
This Job Is:
A job for which military experienced candidates are encouraged to apply
Company's website:
www.outlandhq.com
Benefit Conditions:
Only full-time employees eligible
Work Remotely:
No",2.4,"Outland
2.4","Houston, TX",-1,51 to 200 Employees,-1,Company - Private,Energy,"Oil, Gas, Energy & Utilities",Less than $1 million (USD),-1
Sr New Business Developer - Consumer Finance,-1,"Join Us as We Make Possibilities Happen

Every action we take as 1ACI redefines what’s possible. As Innovators, we Envision possibilities. As Developers, we Build possibilities. As Leaders, we Empower possibilities.

At ACI, we’re not just driving payments at the speed of change.
We’re Making Possibilities Happen

Our people are the core of our business. Our 1ACI team represents a globally diverse, passionate and dedicated group of thousands of individuals around the world who share a common commitment to making our customers successful by driving the future of payments. As a Sr New Business Developer, you can help make possibilities happen.

Summary:

Responsible for prospecting and selling the full line of ACI products and services into the Consumer Finance vertical. Develop a plan and manage the process of bringing the identified sales opportunities to a successful close. Establish relationships and secure contracts with new customers to achieve an individual annual sales quota. Partner with Solution Consultants, Channel Managers and Product Specialists where required to meet customer needs. Maintain account and territory records, updates management on account/pipeline activity and provides accurate and timely forecast data on a consistent basis.

Responsibilities:
Identifies opportunities within the Consumer Finance vertical.
Establishes ACI’s overall relationship with prospective customers, with emphasis on developing and maintaining effective relationships with key decision makers.
Strategically partner with both business and technical teams internally and externally to identify technology solutions.
Accountable for establishing sales strategies and mobilizing the appropriate ACI resources to close the opportunity.
Manage all administrative aspects of the assignment including, but not limited to account profiles, sales pipeline records, prospective customer organization charts, consistent with ACI’s sales best practices.
Stay current on ACI products/enhancements, competitive activities and industry trends.
Understand and Adhere to all Corporate Policies to include but not limited to ACI Code of Ethics and Global Information Security.

Minimum Requirements:
BS/BA or equivalent experience
6 years of successful direct sales experience in the Consumer Finance verticals targeted by ACI

Benefits: In return for your expertise, we offer growth, opportunity, and a competitive compensation and benefits package in a casual work environment.

Are you ready to help us transform the world of electronic payments? To learn more about ACI Worldwide, visit our web site at www.aciworldwide.com.

ACI Worldwide is an AA/EEO employer in the United States, which includes providing equal opportunity for protected veterans and individuals with disabilities, and an EEO employer globally.

#LI-TH1",3.6,"ACI Worldwide
3.6",Texas,-1,1001 to 5000 Employees,1975,Company - Public,Computer Hardware & Software,Information Technology,$1 to $2 billion (USD),-1
Software Engineer,-1,"Software Engineer II – Full Stack

The Company
Modular Mining Systems is the global leader in mine management technology and a wholly owned subsidiary of Komatsu Ltd. Our innovative technology powers mine operations in every corner of the globe. The products we cultivate, the solutions we engineer and the service we deliver set us apart in the Mining Technology industry. We’re more than a company, we’re a community of passionate, creative professionals striving toward a shared vision: to revolutionize the way the mining industry operates.
With a presence stretching from Johannesburg to Vancouver, Sydney to Lima, you are part of a global brand that supports creativity, fosters innovation and encourages you to think big, share ideas and be yourself.

The Challenges
MineCare Maintenance Management and IoT
The MineCare and IoT team develops the system that is the industry leader on maintenance for mining equipment, Modular MineCare. It is also responsible to develop sensor drivers for hundreds of different interfaces from multiple equipment manufacturers.

MineCare 3 revolutionizes asset management in the mining industry. The real-time system is cloud based, combining the benefits of equipment health monitoring with cloud computing technology and advanced analytics capabilities. This latest version of the industry’s leading asset management system incorporates a vastly improved user experience, with visual tracking location of equipment, fault occurrences, and enhanced data collection. The MineCare 3 solution provides users with the ability to see all data and fault information from their machines in real time, along with satellite image tracking showing exact operating locations.

Systems Architecture
The Systems Architecture team collaborates with Application and Hardware Teams, supporting and evolving the platform that is the base for all our products. Our team's main challenge is to produce high performance and robust software components to handle a very demanding 24/7 mine environment, as well as to research and develop Mobile HW Platforms, such as IoT-like devices and mobile computers. Our team focus on integrating solutions that are aligned with industry trends such as lambda architectures and modern components like ReactJS, ZeroMQ, RabbitMQ, Protobuf, Fluentd, Zipkin, Telegraf, InfluxDB, Grafana, etc., in a SoA ecosystem with DevOps principles.

Autonomous Haulage System
The Autonomous Haulage System (AHS) is a comprehensive fleet management system for mines. The autonomous dump truck, jointly developed by Komatsu Ltd., Komatsu America Corp. and Modular Mining Systems, Inc, is centrally controlled through a wireless network that integrates on-board vehicle controllers, high precision global positioning, and obstacle detection and avoidance systems. The system has full supervisory logic that utilizes complex data fusion to control the dump truck to safely operate through a load, haul and dump cycle and allow integration with other mine vehicles such as light vehicles, dozers, loaders, graders.

AHS Product Development team is responsible for crafting innovative solutions to unique and challenging problems. Working with our partners around the world, you will help design and support the next generation of mine planning and optimization technology and build the future platforms and infrastructure that will drive the changes in the mining industry for generations.

ProVision Machine Guidance
ProVision machine guidance solutions use centimeter-precision GPS, mine planning software information, a wireless radio network, and Modular's rugged PTX-C mobile platform to provide continuous guidance to equipment operators on their path to project completion. Key information on the operator's mobile device includes: a map of the work region, local hazards, the equipment's real-time position, and continuous updates to project requirements. This information enables operators to work safely and efficiently, day or night, and helps your mine achieve lower cost per ton.

Responsibilities
Each day will present you with new challenges and opportunities to test and grow your skills. As a full stack developer in Modular, you will be responsible for the following:
Producing and maintaining high quality, tested and efficient code, following industry standards.
Developing proof of concepts for new, innovative solutions.
Performing analysis, estimating work, creating and updating software architecture and design.
Understanding Modular applications domain and pro-actively interacting with product teams to improve functional and nonfunctional aspects of platform components.
Providing technical oversight to development teams and contractors in subject area.
Required Skills
BSc in Computer Science or equivalent
1-5 years of shown experience in Software Development
Strong coding skills in at least one major object-oriented language (C#, Java, C++)
Core programming knowledge on multi-threading, garbage collector.
Proven problem-solving ability and attention to details
Desired Skills
Demonstrated knowledge of software engineering best-practices, patterns and anti-patterns
Strong written and interpersonal skills, ability to effectively interact with local and offshore development teams.
Strong analytical skills, experience with domain modeling and requirement elicitation
Experience with databases modeling and ORM frameworks
Good knowledge of computer networking and the TCP/IP stack
Experience with Web Technologies such as HTML, CSS and Javascript
Solid grasp of performance-critical, real-time, highly available and distributed systems
Experience with some of the industry standard frameworks, such as ZeroMQ, RabbitMQ, Kafka, Protobuf, Fluentd, OpenTracing, Zipkin, Telegraf, Prometheus, Envoy, Docker, Kubernetes, etc.",3.8,"Modular Mining Systems, Inc.
3.8","Tucson, AZ",-1,201 to 500 Employees,1979,Company - Private,Computer Hardware & Software,Information Technology,$25 to $50 million (USD),-1
Full Stack Developer,-1,"Visible Body makes learning and teaching anatomy and physiology visual and engaging. We invent apps that advance the way students learn and healthcare professionals practice. Our inspiration comes from the dynamic world of 3D games and mobile devices. Our compelling, interactive, and highly accurate visualizations launch anatomy education far beyond written text, flat images and plastic models.

Job Description:

Visible Body is seeking a highly motivated Senior Software Developer to join our growing team. The Senior Software Developer will work with teammates to create and update our eLearning platform.

Required:
5 years’ experience in Full Stack – E2E Software Engineering Architecture, Detailed Design and AWS Cloud Implementation
5 years’ experience in Database Management Systems (DBMS)
2-3 years’ experience with Amazon Web Services (AWS)
Experience with Ruby on Rails
Superior problem solving skills and debugging ability
Critical attention to detail and ability to test one’s own code for quality assurance
Strong verbal and written communication
Bachelor’s degree in Computer Science, Mathematics, or related field
Preferred:
Cloud Native Development Architecture, Design & Development on AWS
Strong SQL & NoSQL modeling, development and tuning
RoRs OpsWorks Stack
Agile development experience
Experience in Our Stack:
Experience with Unity game engine
Experience with Phusion Passenger
What We Offer
Casual, friendly work environment
Team-oriented culture
Great benefits (health, dental, 401k)
Job Type: Full-time

Benefits:
401(k)
401(k) matching
Dental insurance
Disability insurance
Employee assistance program
Flexible schedule
Flexible spending account
Health insurance
Life insurance
Paid time off
Parental leave
Retirement plan
Vision insurance
Schedule:
Monday to Friday
COVID-19 considerations:
Temporarily working remotely due to COVID-19.

Work authorization:
United States (Required)
Work Remotely:
Temporarily due to COVID-19",2.5,"Visible Body
2.5","Newton, MA",-1,51 to 200 Employees,-1,Company - Private,Computer Hardware & Software,Information Technology,$5 to $10 million (USD),-1
Frontend Software Engineer,-1,"The Company:
Placements.io is changing the way digital media publishers manage their advertising businesses. Our SaaS platform makes advertising sales, operations, billing and revenue reporting painless for digital media publishers and eCommerce.

In an increasingly fragmented ad tech landscape, Placements understands the importance of creating a connected ecosystem for its customers, who depend on Placements to help them scale. A product-first company, Placements is engineering focused and the team is comprised of industry leading talent from Amazon, Microsoft, Salesforce.com, FreeWheel, Operative, AppNexus, and OpenX.

Headquartered in Seattle where Placements.io was founded, the company launched its New York office in early 2018. We have plans to expand to London in Q1 2019.

The Position:
Hi there! We're looking to hire talented frontend engineers such as yourself!

You're passionate about the latest web-tech trends, as well as eager to write custom CSS animations by hand. You absolutely love delighting our customers with new features that you've meticulously written to be bullet-proof. Writing async scalable multi-item list-filters all-day is nbd but fun at the same time.

You want to live and breath the following technologies for the foreseeable future:
ReactJS
Ruby on Rails
Webpack
(Up to you!)
Benefits:
Competitive Salary
Early- Stage Stock Options
Unlimited PTO
401k match
Company Paid Medical, Dental, Vision, Life
Regular Company Lunches & Happy Hours
Gym membership reimbursement",5.0,"Placements.io
5.0","Seattle, WA",-1,1 to 50 Employees,2014,Company - Private,Enterprise Software & Network Solutions,Information Technology,Unknown / Non-Applicable,-1
