Job Title,Salary Estimate,Job Description,Rating,Company Name,Location,Headquarters,Size,Founded,Type of ownership,Industry,Sector,Revenue,Competitors
Software Engineer,-1,"At Extra Space Storage, if it matters to you, it matters to us! It is a really exciting time to be at Extra Space Storage! We got our start in 1977. Today we are a New York Stock Exchange-traded company leading the self-storage industry in more ways than one. But in order to maintain this lead, we need exceptionally motivated, capable, and driven people like you. We offer a fast-paced collaborative environment where each of us directly contributes to the company’s success. Come join us and find out why so many of our employees recommend Extra Space Storage as a great place to work.

We’re looking to hire a self-driven individual that has a passion for helping organizations solve complex business and technology problems. This person will build and deliver intelligent and robust solutions for Extra Space Storage as a Mid or Senior Software Engineer on our Web Development team. The individual in this role will participate in technical requirements sessions and develop and document solutions built on .NET, React, and a content management system. A successful candidate will have a minimum of three years of relevant work experience, display a willingness to work on and around content management systems, and be adept at managing client expectations and maintaining scope according to defined requirements. This individual will focus 100% of their time on SEO-related projects, so prior SEO experience is a plus.

Responsibilities:
Translate business requirements into well-architected solutions that support customer acquisition on a public e-commerce web site
Develop solutions to enhance the SEO of extraspace.com
Participate in technical design sessions; architect and document technical solutions that are aligned with client business objectives and software development best practices
Ensure the technical feasibility of User Interface (UI)/User Experience (UX) designs
Manage technical scopes and client expectations
Work with and extend existing code and applications to implement client requirements and remediation tasks
Qualifications:
Minimum 2 years’ hands-on development experience using modern JavaScript frameworks (React, Angular, Knockout)
Minimum 2 years hands-on experience in relational database design and development, preferable SQL Server 2005/2012/2014
Understanding of object-oriented design principles
Experience working with agile software delivery methodologies such as Scrum
Experienced using team collaboration tools/source control programs, preferable GIT
SEO experience strongly preferred
Bonus:
2 years experience with React
Experience with Next.js framework and/or server side rendering
Hands-on development experience using .NET (3.0/3.5/4.0/4.5+)
Experience with mobile development and/or mobile-first responsive design
Strong background in design and development of enterprise systems as part of a complete software product lifecycle
Experience with Content Management Systems
Experience with MVC
Experience using Continuous Integration Frameworks
We pride ourselves on hiring top talent and provide the following benefits and more:
Well defined career paths
Qualify for Medical, Dental, and Vision benefits on Day 1
Health Savings Account (HSA) or Flexible Spending (FSA)
Company paid Life, AD&D, and Short & Long Term Disability
401K with company match after 90 days of service
Holiday pay and paid time off
Extensive Wellness Program and various Employee Discount Programs
Personal Health Advocate
Free soda, coffee, and drinks all day every day and much, much more!
We are an equal opportunity employer and value diversity at our company. We do not discriminate on the basis of race, religion, color, national origin, gender, sexual orientation, age, marital status, veteran status, or disability status.

If you are a current Extra Space employee, please apply through the \""Find Internal Career Openings\"" in Workday.",3.9,"Extra Space
3.9","Salt Lake City, UT",-1,1001 to 5000 Employees,1977,Company - Public,Real Estate,Real Estate,$1 to $2 billion (USD),-1
Java Developer/Software Engineer,-1,"Responsibilities:

Noblis is seeking a talented self-motivated junior Java Software Engineer to join an exciting, complex, mission-focused software development project working with a team of qualified diverse individuals in Dulles, VA.

The selected candidate will join a high performing software development team supporting mission critical systems, and is expected to apply best software engineering principals and Agile engineering methodologies to research, design, develop, and modify application software.

Specific Responsibilities Include:

Designs, develops, documents, tests and debugs applications software and systems that contain logical and mathematical solutions that results in compelling easy to use products in support of mission critical systems.
Conducts independent, multidisciplinary research and collaborates with designers and/or engineers in the planning, design, development, and utilization of data processing systems
Determines computer user needs; analyzes system capabilities to resolve problems on program intent, output requirements, input data acquisition, programming techniques and controls; prepares operating instructions; designs and develops compilers and assemblers, utility programs, and operating systems.
Work and participate in a Scrum team utilizing agile methodology best practices to deliver high quality products.
Client Engagement: · Support and lead evolving business development efforts by applying technical and functional expertise to develop business solutions. · Lead proposal sections for small or limited competition proposals and actively participate in teaming strategy discussions Qualifications:

REQUIRED SKILLS:

Active Top Secret with SCI and Polygraph clearance
Minimum Bachelors’ degree in Computer Science, Information Systems, System Engineering, Business or related discipline. Four years of relevant work experience may substitute for a degree
4+years of experience or training related to a software development system and technology
Ability to create documentation
Have good communication skills
Ability to formulate and articulate an approach to solve problems
Ability to work independently; is a self-starter

DESIRED SKILLS

Experience in the analysis, design, and development of database
Experience modifying existing software to correct errors allowing software to adapt to new hardware or to improve software performance
Experience in design graphics and user interfaces
Experience identifying complex problems and reviewing related information to develop and evaluate options and implement new options
Familiarity with practices such as test-driven development (TDD), Agile Software
Experience with one of more of the following: Maven, Spring Framework, Hibernate, Oracle, HTML5, CSS3, JavaScript, JS Frameworks (JQuery) is preferred.
Experience in Java/J2EE and foundational knowledge of object-oriented design and software patterns.
Experience developing and maintaining Web Service Protocols, REST API’s, and JSON is preferred
Experience developing and maintaining full stack web applications
Experience developing and maintaining web applications while addressing accessibility concerns is preferred.
Cloud experience and/or certifications
Experience working in an Agile environment
Overview:

Noblis and our wholly owned subsidiary, Noblis ESI, tackle the nation's toughest problems and apply advanced solutions to our clients' most critical missions. We bring the best of scientific thought, management and engineering expertise together in an environment of independence and objectivity to deliver enduring impact on federal missions. Noblis works with a wide range of government clients in the defense, intelligence and federal civil sectors. Learn more at Noblis -About Us

Why work at a Noblis company?

Our employees find greater meaning in their work and balance the other things in life that matter to them. Our people are our greatest asset. They are exceptionally skilled, knowledgeable, team-oriented, and mission-driven individuals who want to do work that matters and benefits the public. Noblis has won numerous workplace awards. Noblis maintains a drug-free workplace.

Noblis is an Equal Opportunity Employer. Employment decisions are made without regard to race (as well as because of or on the basis of traits historically associated with race, including hair texture, hair type, and protective hairstyles such as braids, locks, and twists), color, religion, national origin, gender, sexual orientation, gender identity, age, physical or mental disability, pregnancy, childbirth, lactation and related medical conditions, genetic factors, military/veteran status, or other characteristics protected by law.",3.9,"Noblis
3.9","Chantilly, VA",-1,1001 to 5000 Employees,1996,Nonprofit Organization,Consulting,Business Services,$100 to $500 million (USD),-1
ASP.NET Developer,-1,"Since its release in 2014, Spark's initial project Rock RMS, has been leading the innovation curve of the Church Management Space. Hundreds of ministries have been impacted by this open-source revolution. It’s amazing what God has done and we believe He's just getting started.
This position is a key hire that will allow Spark to take Rock to the next level by providing consulting services and custom development for churches using Rock. We’re looking for quick learners who are motivated by applying the latest technologies to impact this world for the better.
This position is located in Phoenix West Valley. In addition to your application we’d love to see supplemental content that shows some of your previous work (e.g. GitHub profile, Stack Overflow activity, portfolio, sample projects, etc.). We offer competitive salaries to qualified applicants.
Responsibilities and Duties
You'll be:
Creating innovative solutions to solve the needs of the fastest growing churches.
Collaborating with the Rock RMS core team to push the limits of what’s possible.
Contributing to technology that changes lives, seriously… what you do is that important.
You'll fit right in if you:
Love solving complex problems.
Are a self-learner who pushes themselves to constantly grow.
Have an attention to detail and have a high bar on excellence.
Are looking to change the world.
Are eager to take ownership of a project and show initiative.
Qualifications and Skills
You'll work well if you:
Have experience with ASP.Net Webforms using C#.
Have used Entity Framework and SQL Server.
Are familiar with front-end development using CSS, Less, jQuery and Bootstrap.
For Bonus Points:
Have experience with React and/or Graph QL.
Tend to paint everything bright orange.
Have an unusual interest in Rock lobsters.
Benefits
We offer competitive salaries to qualified applicants. Additionally, we offer full medical, dental, vision, and short and long term disability benefits.",5.0,"Spark Development Network
5.0","Sun City, AZ",-1,1 to 50 Employees,-1,Company - Public,Religious Organizations,Non-Profit,Unknown / Non-Applicable,-1
Software Engineer,-1,"SecureTrust, a Trustwave division, leads the industry in innovation and processes for achieving and maintaining compliance and security. SecureTrust delivers world-class consulting, compliance and risk assessment services and solutions for the enterprise market as well as tailored merchant risk management programs and solutions for merchant program sponsors around the globe. For more information, visit www.securetrust.com

SecureTrust, a leader in cloud-based compliance and information security solutions, is seeking a highly talented and motivated Software Engineer with established professional experience to join Trustwave's Product Engineering team.

Responsibilities:
Work in small, agile teams to design, prototype and build new product offerings and enhance existing products and tools
Collaborate with Product Management to and identify, prioritize and document detailed product requirements
Design, develop and document application and framework code in Java, Ruby and other object-oriented programming languages
Create robust automated unit/functional test suites and deployment scripts
Work with internal QA team on system, performance and acceptance testing
Technical Requirements:
Familiarity with building both web-based front-end and server/backend applications
Strong object-oriented design and Java programming skills, including experience with leading open source frameworks such as Spring. Familiarity with Scala/C++ or other object-oriented languages is also acceptable.
Solid relational and non-relational database skills using MySQL/Maria, PostgreSQL, Mongo, etc.
Ability to design and implement features that comply with industry specifications (such as RFCs)
Preferred:
Experience with application development in Ruby/Jruby/Python
General Requirements:
Ability to work with distributed teams in a dynamic, iterative development process
Occasional overnight travel to other SecureTrust offices in the U.S. may be required
Excellent oral and written communication skills
BS in Computer Science or Engineering is preferred
Education:
We prefer college-educated applicants, but at minimum, high school diploma or equivalent is required for employment.

Trustwave is an Equal Opportunity Employer of Minorities, Females, Protected Veterans, and Individuals with Disabilities.

To All Agencies:

Please, no phone calls or emails to any employee of Trustwave outside of the Talent Acquisition team. Trustwave’s policy is to only accept resumes from agencies via the Trustwave Agency Portal. Agencies must have a valid fee agreement in place and they must have been assigned the specific requisition to which they submit resumes, by the Talent Acquisition team. Any resume submitted outside of this process will be deemed the sole property of Trustwave and in the event a candidate is submitted outside of this policy is hired, no fee or payment of any kind will be paid.",4.0,"SecureTrust
4.0",United States,-1,201 to 500 Employees,2019,Company - Private,Security Services,Business Services,$100 to $500 million (USD),-1
Software Engineer,-1,"BlackHorse Solutions is hiring motivated individuals ready to take on the challenges of developing full spectrum cyber solutions. Qualified candidates are eager to learn new technologies and the impact of various operational scenarios to the design of any given solution as we press forward with innovative solutions to hard problems in embedded, enterprise, mobile, and web environments. This role will not necessarily be one to sit on the same project or technology for years. Our internal research and development drive as well as the ever-evolving cyber environment yields a fast paced diverse problem set for which we design our solutions with the best language and technology for the task.
Job Requirements: *
Bachelor's or above in Computer Science or related field of study.
Experience in Python as well as C/C++, Go, JavaScript, and/or Java.
Experience in Unix/Linux environments.
Experience properly unit testing and documenting code.
Proficiency in client/server models and modern web application architecture and components.
Understanding of cryptographic models such as PKI and their practical implementation.
Comfortable with use of modern IDEs including JetBrains products and Visual Studio.
Comfortable with adherence to style guides such as PEP8.
Comfortable with git and git branching / code review models.
Desired Experience: *
Vulnerability research experience in multiple architectures.
Hypervisor / embedded vulnerability research experience.
Mobile / embedded vulnerability research experience.
Firmware extraction and analysis experience.
UEFI vulnerability research experience preferred
Software development experience preferred
Security Clearance Requirements: Applicants selected will be subject to a government security investigation and must meet eligibility requirements. U.S. Citizenship is required.

_We are proud to be an Equal Opportunity/Affirmative Action employer. People seeking employment at BlackHorse Solutions, Inc. are considered without regards to race, color, religion, national origin, age, sex, marital status, sexual orientation, ancestry, genetics, physical or mental disability, or veteran status._

Job Type: Full-time

Schedule:
Monday to Friday
Experience:
Unix/Linux: 1 year (Required)
Java: 1 year (Required)
Python: 1 year (Required)
C/C++: 1 year (Required)
Education:
Bachelor's (Required)
License:
TS/SCI (Preferred)
Application Question:
Are you a U.S. Citizen?
Work Remotely:
Temporarily due to COVID-19",4.5,"BlackHorse Solutions Inc
4.5","Herndon, VA",-1,Unknown,-1,Company - Private,-1,-1,Less than $1 million (USD),-1
Software Engineer,-1,"A BIT ABOUT US
Lever was founded eight years ago to tackle the most strategic challenge that companies face: how to recruit and hire top talent. We’re building the next generation of hiring software that companies like Netflix, Cirque du Soleil, Shopify, and Eventbrite rely on to grow their teams. We've rethought the talent acquisition paradigm and are the innovation leaders in our space and looking for the right people to join us as we scale.

We’re extraordinarily proud of the company we’ve built so far (not to mention humbled to be recognized as the #1 place to work in San Francisco, as well as a top workplace in the entire United States). Our people are Lever’s biggest competitive advantage and we’ll continue investing in our “Leveroos” and people-first culture.

THE OPPORTUNITY
As an Engineer on our Product team, you’ll help us build out our core product by developing high-impact, user-facing features. In our growing engineering organization, you’ll be developing and shipping new features and updates to Lever’s product. You’ll be learning about our real-time web stack UI frameworks that help us deliver a beautiful and high quality solution to our customers. You’ll work collaboratively with product managers and designers to drive the implementation and release of major features, and be a champion of best practices for writing well-tested, well-organized code.

You’ll become familiar with all parts of our stack—including our open source web framework, DerbyJS. You will exercise judgment in making tradeoffs between design and feasibility. You’ll engineer your features to be scalable and resilient in a complex, single-page application.

We believe that user-centric design ultimately leads to the best products, so we listen closely to our users, both external and internal. As an engineer on our close-knit, cross-functional team, you’ll be an active voice in shaping our product. Lever is constantly rolling out high-demand features and tackling ever greater challenges of scale.

THE TEAM
You’ll join a team where everyone—including you—is striving to constantly improve their knowledge of infrastructure, systems, and cares about minimizing downtime. We are an incredibly supportive team–we love to pitch in when problems arise and give great peer feedback to help each other grow. We are passionate about lots of things--automation, friendly chat bots, creating a great hiring experience, and a great user experience--and we love sharing those passions with each other.

Read about what our team values and why here.

THE TECH STACK
Lever uses our own open source MVC framework called Derby that syncs all data via Operational Transformation (the algorithm behind Google Docs). OT is the way we handle concurrency conflicts for any piece of data that is edited at the same time. In addition to real-time sync, OT allows us to provide a smoother UI since we can render updates on the client instantly without waiting for our backend to respond, while still guaranteeing consistency.

Lever makes extensive use of AWS, Docker, Node, Mongo, ElasticSearch, and Redis within our infrastructure. We use tools like Hubot to streamline deployments and Grafana to see what’s going on under the hood. In addition to automating all the things, we love to version them too! Our systems are all created using Terraform and Chef, working together to ensure consistency at all costs.

Read more about The Lever Tech Stack from our Software Engineer, Eric Hwang.

Learn more about Lever’s interview process and read about what our engineering has been up to on our engineering team blog.
THE SKILL SET
4+ years of experience as a Software Engineer in a tech company with a track record of delivering software with high business impact
Exposure to some mentorship or technical leadership responsibilities
Experience with Scrum or other agile development
Experience building enterprise software preferred
WITHIN 1 MONTH, YOU'LL
Complete Ramp Camp, Lever’s company-wide onboarding program.
You’ll meet other new Leveroos in your cohort, and learn the nuts and bolts of the business, our history, and where we’re going.
You'll also complete your Starter Project, designed to help you build bridges with other Leveroos and positively contribute to your team’s processes and knowledgeTackle your first ticket!
Dive into Lever’s technology by pair-programming with your teammates and attending engineering training sessions designed and presented by your peers.
WITHIN 3 MONTHS, YOU'LL
Learn Lever’s technical stack and apply development patterns through your work.
Participate in Lever’s product development process and ship your first feature to customers.
Engage in your first on-call rotation in Support Engineering to help diagnose and resolve production problems and customer issues.
Write internal documentation for your features and systems so other engineers and stakeholders are brought along with your decisions.
WITHIN 6 MONTHS, YOU'LL
Reliably ship full features to customers.
Assist your peers in best practices for Lever product development.
Understand the product at scale and be able to provide input to improve our technical systems and tools.
Participate in interviewing and hiring, as a way to influence team growth and how our values inform our culture.
WITHIN 12 MONTHS, YOU'LL
Build, launch, and support your first big feature. You’ll partner cross-functionally with Product and Design and focus on keeping your stakeholders apprised of progress and updates.
Have made a visible impact on the product for all the users of Lever.
Own major feature areas of the application.
Be comfortable navigating most of our stack and infrastructure.
Be responsible for the planning, scoping, design, and implementation of new features.


IS THIS ROLE NOT AN EXACT FIT?
Sign up to stay in touch, we’ll let you know when we have new positions on the team.


THE LEVER STORY
Lever builds modern recruiting software for teams to source, interview, and hire top talent. Our team strives to set a new bar for enterprise software with modern, well-designed, real-time apps. We participated in Y Combinator in summer 2012, and since then have raised $73 million. As the applicant tracking system of choice for Netflix, Eventbrite, ClearSlide, change.org, and thousands more leading companies.

Under the hood, we're a technology company with a powerful open-source web framework: DerbyJS. It is the first and only open-source MVC framework that syncs all data via an Operational Transformation backend, using the same algorithm that powers Google Docs. DerbyJS is also uniquely optimized to render everything on the server as well as the client.

Lever is an equal opportunity employer. We are committed to providing reasonable accommodations and will work with you to meet your needs. If you are a person with a disability and require assistance during the application process, please don’t hesitate to reach out! We celebrate our inclusive work environment and welcome members of all backgrounds and perspectives. Learn more about our team culture and commitment to diversity and inclusion. or learn more about what Lever Engineering is up to on the Engineering Blog.",4.6,"Lever
4.6","Chicago, IL",-1,201 to 500 Employees,2012,Company - Private,Enterprise Software & Network Solutions,Information Technology,Unknown / Non-Applicable,-1
Software Engineer,-1,"nCino offers exciting career opportunities for individuals who want to join the worldwide leader in cloud banking.

Job Description Summary
As a Software Developer, you will be part of a high-performing Agile development team focused on problem-solving, development sprints, and innovative product development. You will work with and support other developers, applying training in information technology and computer programming to the design, modification, and maintenance of applications programs.
Responsibilities
Learn the Visible Equity/nCino platform and application
Participate fully as a member of a Scrum development team
Demonstrate the ability to independently problem solve and research solutions
Independently complete complex coding tasks as part of two-week sprint cycles
Provide careful code reviews
Follow code standards and adhere to the established development process
Contribute to the development of cross-team, framework-level projects with input from senior developers
Participate in design sessions with a particular focus on suggesting solutions
Understand the business domain, data model, and design of the code base for the Visible Equity product
Participate in discussions around sprint and backlog prioritization from a technical perspective
Continually deepen your knowledge of the technologies (languages, frameworks, etc.) used by Visible Equity
Continually deepen your knowledge of the craft of coding and design
Communicate and collaborate with your team with a concentration on learning how to facilitate collaboration
Be a great teammate – carry your load, help out, be flexible and adapt easily to changing product needs based on customers and the market
Qualifications

Required:
Bachelor’s degree in Computer Science or a related field or equivalent related experience
Strong understanding of OOP concepts and proficiency and/or interest in Java
Experience with web application development
Commitment to quality and continuous improvement
Motivated worker with the ability to be productive in a fast-paced team environment
Ability to communicate and collaborate with others in a professional and respectful manner
Excellent verbal and written communication skills for technical and non-technical audiences
Passion for software development
Collaboration, prioritization, and adaptability skills
Desired:
Experience with web application platforms and data stores like AWS and SQL/NoSQL
Agile software development experience

If you thrive in a high-energy, entrepreneurial environment, we invite you to share your passion, ideas and excitement at nCino.

nCino provides equal employment opportunities to all employees and applicants for employment without regard to race, color, religion, sex, sexual orientation, gender identity, national origin, age, protected veteran status, disability, genetics or other protected groups. In addition to federal law requirements, nCino complies with applicable state and local laws governing nondiscrimination in employment in every location in which the company has facilities. This policy applies to all terms and conditions of employment, including recruiting, hiring, placement, promotion, termination, layoff, recall, transfer, leaves of absence, compensation and training.

nCino is committed to the full inclusion of all qualified individuals. As part of this commitment, nCino will ensure that persons with disabilities are provided reasonable accommodations. If reasonable accommodation is needed to participate in the job application or interview process, to perform essential job functions, and/or to receive other benefits and privileges of employment, please contact us at recruiting@ncino.com.

Our commitment to inclusion and equality includes a strong belief that the diversity of our team is instrumental to our success. We strive to create workplaces where employees are empowered to bring their authentic selves to work.",4.6,"nCino
4.6","Salt Lake City, UT",-1,1001 to 5000 Employees,2012,Company - Public,Enterprise Software & Network Solutions,Information Technology,$50 to $100 million (USD),-1
Software Engineer,-1,"Nova Biomedical is looking for a Software Engineer join our R&D department in Waltham, MA. This is a terrific opportunity for a college graduate to launch a career with an established medical device company – to learn, contribute and grow. We are open to hiring for this role at entry or mid-level. It could also be an opportunity for an experienced embedded software engineer to continue a career by contributing to a company that has an impact in peoples’ lives around the world. Nova’s product portfolio includes technologies currently being implemented in the clinical treatment of COVID 19 patients and by major biotherapeutic companies for vaccine development.

Working as part of the Test Fixture Engineering team, in this role, you will design and develop software to run test fixtures used in manufacturing process for PCB assemblies and electro-mechanical subassemblies. Development projects have a large variety of technologies used, including BLE (Bluetooth Low Energy) system, Wi-Fi, microcontrollers, motion control and vision systems.

To qualify, you would have a Bachelor’s degree in Computer Science, Software Engineering or Electrical Engineering, with object oriented programming background and ideally experience with C, C++ and C#. Candidates with more experience are encouraged to apply and will be considered for mid or Senior level roles. Please note that this is an onsite position, working full-time in our Waltham, MA office.

Highlights of benefits offered to Nova Biomedical employees include Blue Cross Blue Shield medical plan, tuition reimbursement, matching 401K, and an innovative scholarship program for children of employees.",2.9,"Nova Biomedical
2.9","Waltham, MA",-1,1001 to 5000 Employees,1977,Company - Private,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$100 to $500 million (USD),-1
Software Engineer,-1,"About Taulia:

Taulia delivers working capital solutions that make it easy for businesses to free up cash, accelerate payments and improve supply chain health.

Since founding in 2009, we've envisioned a world where every business thrives by liberating cash. Today, our team of financial gamechangers have built a network connecting 2 million businesses and processes more than $500 billion every year.

Through a unique combination of its technology platform, people and process, Taulia helps companies access the value tied up in their supply chain by transitioning from inefficient and often manual working capital management practices into technology-led, working capital optimization strategies.

Using our state-of-the-art platform, businesses now have the option to choose when and how to pay and get paid. It sounds simple. But our painless process provides both buyers and suppliers the chance to skyrocket their cash - cash to fuel economic growth all over the world. It's win-win for everybody.

About the job:

Taulia is looking for a Software Engineer who can:
Write elegant, maintainable, reusable code in Groovy/Java using our tools Gradle, Spring, Jersey and more...
Do whatever is necessary, at all tiers, to scale our globally deployed solution running in the cloud without waiting for assignments.
Lead by example and inspire people to do their best. Improve productivity and protect it.
Keep things realistic. Solve challenging problems and more importantly help avoid them.
Competencies and Qualifications:
5+ years of full stack development experience working as a contributor in a small, high-velocity professional software engineering team.
Experience building software that's successfully deployed in the cloud. You understand how to work within the constraints of large datasets, customers and load without getting frustrated.
Expert level knowledge with Java, or other object-oriented programming languages.
Deep experience developing low-latency scalable micro-services and APIs that participate in a graph of constantly evolving micro-services.
Experience writing automation tests for every logical line of code.
Familiarity with event and messaging based architecture, and related technologies.
Experience optimizing data access at middle-tier/back-end services against both SQL and NoSQL storage technologies.
Comfortable being on-call, to work through production issues while focusing on problem resolution.
You are always looking for new and better ways to do things, and love automation: continuous integration, automated testing and deployment are all old hat to you.
Nice to Have:

You've used our tools: Groovy, Cassandra, MySQL, Jersey, Spring, Hibernate, ActiveMQ, Jenkins.
Experience building Accounts Payable, Accounts Receivable or other financial software.
Experience mentoring other software engineers.

What will get you noticed:
Experience with capacity and performance optimization using data caching and sharding techniques.
Experience with event/messaging based architecture using Kafka/ActiveMQ
Expert knowledge in transaction handling and database optimization
Experience writing high-performance algorithms
Experience working with payment processors
Experience with BPM Workflow Engines like Camunda
Taulia is an Equal Opportunity Employer --Minority / Women / Disability / Veteran / Gender Identity / Sexual Orientation / Age.

If you don't think you meet all of the criteria above but still are interested in the job, please apply. Nobody checks every box, and we're looking for someone excited to join the team.

]]>",4.5,"Taulia
4.5","Austin, TX",-1,201 to 500 Employees,2009,Company - Private,Computer Hardware & Software,Information Technology,$50 to $100 million (USD),-1
Software Engineer,-1,"Software Engineer The DevOps Developer will be part of the team that is responsible for designing, developing, and operating the applications that make Throtles data onboarding solution work. The ideal candidate can work with teammates in troubleshooting problems, identifying resolutions, and assessing situations in real time. Our team is empowered to keep our fast-paced, high volume processing environment operational for our clients and partners.

PRIMARY RESPONSIBILITIES
Create tools and solutions to manage and monitor our rapidly growing operations.
Be involved in real-time assessment of issues and help develop solutions
Build and design solutions that mitigate risk and increase efficiencies
Automate processes and sub-processes to enable greater scale and speed
Maintaining our existing code.
Take part in performance & capacity monitoring and planning
KNOWLEDGE AND SKILL REQUIREMENTS
At least 2-3 years of experience in a real time, high-volume processing environment
Have proficiency in one or more of these languages- Golang, Python, Java
Experience with databases PostgreSQL, Oracle, or Microsoft SQL Server.
Proficiency in Restful API Development
Experience interacting with AWS CLI and AWS Console
Knowledge of software architecture, data structures, modern design patterns and network protocols
Ability to identify problems, and effectively communicate solutions to peers and management
OTHER VALUABLE SKILLS
Experience in front end technologies including JavaScript, CSS3 and HTML5 to include libraries such as React Js and Angular.
Experience in Linux SysAdmin
Exposure to NoSQL/Big Data: Hadoop, HBase, Cassandra, MongoDB
Experience with data flow and queue management using tools like Kafka and Flume
Hands on experience with a CI/CD environment
Experience with configuration management and automation tools like Ansible, Chef, or Puppet.
* This position is full-time and based out of our Red Bank, NJ HQ.",4.9,"Throtle
4.9","Red Bank, NJ",-1,1 to 50 Employees,2015,Company - Private,Advertising & Marketing,Business Services,Unknown / Non-Applicable,-1
Senior C++ Software Engineer,-1,"*Senior C++ Software Engineer*

*You move the world. We move you.*

Motional is making driverless vehicles a safe, reliable, and accessible reality. We’re developing world-class solutions people can trust and transforming the way the world moves and connects.

We’ve been moving the automotive industry forward for over a decade — now we’re looking for Senior C++ Engineers to accelerate our journey. With competitive sign-on bonuses for applicable candidates, there’s no better time to start the journey with us.

Working remotely at first, you’ll then be based in either our Boston, MA or our Pittsburgh, PA office, forming part of a global technology network, working with talented people across the world to develop solutions that make travel more convenient, more connected – and 100% safe.

If you’re a Senior C++ professional, have at least 5 or more years of software development experience, plus the drive to be part of something that’s really going places, we’d like to talk to you.

We have opportunities in:

*Planning & Controls*

*Principal & Senior Positions*

Modern C++ 11, 14, 17, 20 / Motion Controls & Path Planning / Machine Learning / Autonomy / Robotics

*Perception & Localization*

*Principal & Senior Positions*

Modern C++ 11, 14, 17, 20 / Python / LIDAR / RADAR / Robotics

*Infrastructure Software*

*Senior Positions*

Modern C++ 11, 14, 17, 20 / Multi-threaded C++ / Python / Linux / Unix / Robotics / Machine Learning / Test Automation / Simulation / Middleware / Autonomy Integration / Cyber Security

Job Type: Full-time

Benefits:
* Dental insurance
* Employee assistance program
* Employee discount
* Flexible schedule
* Health insurance
* Paid time off
* Parental leave
* Professional development assistance
* Relocation assistance
* Retirement plan
* Vision insurance
Schedule:
* Monday to Friday

Experience:
* C++: 1 year (Required)

Application Question:
* Are you open to relocation in order to work in either our Boston, MA or Pittsburgh, PA office?

Work Remotely:
* Temporarily due to COVID-19",-1,Motional,"Los Angeles, CA",-1,-1,-1,-1,-1,-1,-1,-1
Software Developer / TS/SCI Clearance Required,-1,"US Citizenship Required - TS/SCI - US Citizenship Required

Phoenix Operations Group is looking for Software Developers for several contract vehicles we support. Pursuing and retaining developers, agnostic of industry and language. We are in need of team players that will work within a cohesive group to provide unique technical solutions, enabling one's creativity to be set free.

Preferred Education
Bachelors Degree
Equivalent Certification training (Must be documented)
Desired Education
Undergraduate Degree preferred
Basic Qualifications
Java, C, C#, C++, or other comparable languages
Experience on projects that develop complex software, ensuring a collaborative environment, and configuration management.
Experience implementing software life cycle management (requirements, design, develop, test, validate, deploy).
Lead a team to design, develop, and test application software to fulfill unique requirements on Windows and build graphical user interfaces (GUIs) for custom applications.
Respond to evolving requirements in an agile environment.
Clearance
Applicants selected will be subject to a security investigation and may need to meet eligibility requirements for access to classified information;

US Citizenship Required - TS/SCI clearance is required - US Citizenship Required

BENEFITS OFFERED:
Medical, Dental, Vision Insurance - 100% Company-Paid Premiums
STD, LTD, and Life Insurance - 100% company paid
401K - 10% salary contribution immediately vested
Bonus Plan
PTO - up to 4 weeks/year
Holidays - 10 paid/year
Birthdays off with pay
Upfront and Recurring Referral Bonuses
Education Reimbursement
ABOUT PHOENIX OPERATIONS GROUP:
Phoenix Operations Group is a high-end engineering services company dedicated to protecting and advancing our national cyber resources. As a small start-up operating out of the Baltimore/Washington DC area, we rely on innovation to continually advance our employees' skills and provide game-changing solutions to our customers.

Our technical competencies include Big Data analytics (batch and streaming), Cloud Computing infrastructure, multi-INT visualization, and enterprise architectures. We support operational missions (All-Source, Financial, CND) and serve as Product Owners for our open-source research initiatives.

Please visit us at http://www.phoenix-opsgroup.com for more information.

Phoenix Operations Group is an Equal Opportunity Employer. Phoenix Operations Group does not discriminate on the basis of race, religion, color, sex, gender, gender identity, sexual orientation, age, non-disqualifying physical or mental disability, national origin, veteran status or any other basis covered by appropriate law. All employment is decided on the basis of qualifications, merit, and business need.",5.0,"Phoenix Operations Group
5.0","Aberdeen Proving Ground, MD",-1,1 to 50 Employees,2011,Company - Private,IT Services,Information Technology,$1 to $5 million (USD),-1
