,Job Title,Salary Estimate,Job Description,Rating,Company Name,Location,Headquarters,Size,Founded,Type of ownership,Industry,Sector,Revenue,Competitors
930,"Software Developer II, Full Stack",-1,"Job Overview & Purpose:
The Developer II role is important to the success of AmpliFund as a key member of the software development team and reports directly to the Manager of Software Development. Our development roles work together with the product and sales teams and positively contribute to the software design, architecture, implementation, and testing of the applications that exist across multiple product offerings within the AmpliFund suite of products. Our team uses Agile principles that are based on the Scaled Agile Framework (SAFe) to achieve our set goals.
Essential Job Duties:
Design, architecture, implementation, and testing of software applications
Support and troubleshoot existing software in production
Present new code design and implementation patterns, as well as potential enhancements to the existing codebase to peers for review as part of our overall code quality process
Mentor junior developers to help increase level of understanding and ability in related technologies and methodologies
Minimum Qualifications:
Bachelor’s Degree in Computer Science, or other related disciplines
3+ years of .NET experience with a focus in web development
3+ years professional experience supporting one or more SaaS products in a production environment
3+ years professional experience with ASP.NET MVC Framework and / or implementing and supporting RESTful API / WebAPI in ASP.NET C#
Knowledge, Skills, Abilities Preferred:
Displays a strong understanding of full stack development
Experience with front-end web development including HTML5, SCSS, JavaScript, Knockout, TypeScript, Semantic and Bootstrap
Capable of working autonomously
Compensation & Benefits Package:
A competitive base salary plus bonus, stock options and employer-paid life insurance
Unlimited PTO
Flexible Work Schedule
Great Benefits that are available immediately upon hire
A newly renovated office environment in downtown Cleveland, overlooking Progressive field
Supplemented parking
Supplemented gym membership
Detailed attention to your personal development plan and continuing education in your field
Opportunity for advancement, based on performance",3.5,"StreamLink Software
3.5","Cleveland, OH",-1,1 to 50 Employees,2008,Company - Private,Enterprise Software & Network Solutions,Information Technology,Unknown / Non-Applicable,-1
931,Geotechnical Engineer,-1,"A Colorado-based, 100% employee-owned, multi-disciplinary engineering and architectural company has an open position for a Geotechnical Engineer in our Colorado Springs office. The firm is a well-respected, high-quality engineering/architectural company servicing the entire Front Range with a unique mix of services within the development and building industry. Our high standards require the hiring of dynamic and capable employees who can perform independently while cooperating within a team framework.

Successful candidates will have excellent customer service skills and must be outcome-oriented. The ability to work in a timely, accurate, cost-effective manner with strong attention to detail is essential.

This position will be responsible for the following:
Manage and perform all phases of geotechnical engineering for structures and earthworks.
Develop and perform geotechnical field investigations.
Develop geotechnical laboratory testing programs and interpret laboratory test data.
Perform engineering analyses and provide design and construction recommendations.
Supervise, train, and mentor staff engineers, geologists, and technicians.
Review design drawings and specifications for conformance with geotechnical recommendations.
Provide overall project management and delegate project assignments.
Prepare fee proposals for new projects and maintain client follow-up after project completion.
Conduct periodic site visits to construction sites to monitor the quality and progress of the work.
Assist in marketing the services of the group and other company service lines.
Provide timely answers to clients on diverse geotechnical problems.
Evaluate specific geotechnical issues such as slope stability, settlement, and general earthwork related construction practices.
Review and edit geotechnical reports.
Consistently exercise discretion and judgment in all work tasks.
Other duties as assigned.
Job Knowledge, Skills, and Abilities*
Must have a sound understanding of soil mechanics and geotechnical laboratory testing.
Ability to define problems, develop effective and meaningful investigations, analyze data, and draw valid conclusions.
Ability to determine appropriate scopes of work and fees for geotechnical services.
Ability to clearly communicate both verbally and in writing and to effectively present information to clients, co-workers, regulatory agencies, and the public.
Ability to prepare proposals for geotechnical services and prepare preliminary and final reports.
Must be able to use common engineering software for preparing boring logs, computing slope stability, analyzing piles, etc.
The ability to travel and work in remote areas under adverse conditions is required.
Ability to prioritize special projects and daily workload to ensure that all work is completed in a timely and efficient manner.
Position Requirements: *
Applicant must be a registered Professional Engineer (P.E.), licensed or eligible for license in residing state and all surrounding states. Or have the ability to obtain their professional licensure within one year.
Minimum of a Bachelor’s Degree
Must be adaptable with the aptitude and willingness to learn new skills and techniques.
Must be extremely well organized with the ability to deliver fast and accurate turnaround times.
Familiarity with typical Colorado soil issues and construction techniques is desirable.
Excellent written and verbal communication skills.
Must be team-oriented and enjoy service-oriented type work.
Experience with writing detailed reports is highly preferred.
Must have a valid driver’s license with an acceptable driving record in accordance with the firm’s guidelines.
Must have proficient computer skills.
Must be willing to travel and/or work a flexible schedule during periods of peak demand.
Must have the ability to work efficiently with little or no supervision.
At this company, you will perform within an innovative culture. You will leverage your skills across a diverse and multifaceted business. Our distinctive culture is what sets us apart as an organization by defining who we are and what we believe. Our focus and mission statement remain centered on the philosophy of “ _Building long term relationships through creative solutions, practical designs and reliable service_ ”.

We offer attractive, competitive compensation and benefits including, medical, dental, life, PTO, 401k with company match, and a casual dress atmosphere.

Diversity creates a healthier atmosphere: Equal Opportunity Employer M/F/D/V

Due to the anticipated volume of responses, we will contact only those candidates who most closely match our requirements.

Please send resume and salary requirement to the email listed above.

Job Type: Full-time

Job Type: Full-time

Pay: $55,000.00 - $85,000.00 per year

Benefits:
401(k)
Dental insurance
Health insurance
Life insurance
Paid time off
Professional development assistance
Relocation assistance
Retirement plan
Tuition reimbursement
Vision insurance
Schedule:
8 hour shift
Monday to Friday
COVID-19 considerations:
Initial interviews will be conducted via Zoom for the protection of our applicants and employees.

Experience:
Geotechnical Engineering: 5 years (Preferred)
Education:
Bachelor's (Required)
License:
P.E. (Preferred)
This Company Describes Its Culture as:
Outcome-oriented -- results-focused with strong performance culture
People-oriented -- supportive and fairness-focused
Team-oriented -- cooperative and collaborative
Benefit Conditions:
Waiting period may apply
Only full-time employees eligible
Work Remotely:
No",-1,RMG-Rocky Mountain Group,"Colorado Springs, CO",-1,-1,-1,-1,-1,-1,-1,-1
932,Senior Software Engineer - EOM,-1,"Tabula Rasa Healthcare– TRHC is a family of companies that leverages technology to improve healthcare. TRHC works with providers and insurers to identify multi-drug interactions and to reduce risk of medication-related problems. We have developed the first multi-drug interaction tool that identifies risk across a variety of safety factors and presents meaningful opportunities to mitigate that risk. This technology can be used to assess safety at the individual patient-level or to stratify medication risk at the population-level, and can be embedded within any EMR or other healthcare IT system.

A Tabula Rasa Healthcare Co., CareKinesis, is looking for a talented and experienced Senior Software Engineer to contribute to our cloud-based medication Risk Mitigation Platform. The candidate selected for this role will work together with a Scrum team to take requirements through the development lifecycle and transform into high quality, valuable deliverables. As a Senior Software Engineer, he or she will take a paramount role as a tech lead in cultivating technical guidance, architecture, best practices as well as assisting the team and growth through mentorship. He or she will also be a key member in the overall assessment, vision, and implementation of our technical decisions by participating in cross-team committees.

Location: Mount Pleasant, SC

RESPONSIBILITIES:
Function as a tech lead in an agile environment developing on both full-stack Javascript applications / services as well as a Rails Core application in our EOM Platform. (Node.js, Angular.js, React.js, Ruby, Rails preferably on a UNIX or Linux platform)
Participation and ownership in all stages of development process: requirements, design, implementation, testing, deployment, and support.
Passionate about knowledge sharing and has the skills to help develop and advance the team through mentorship.
Perform challenging work in designing, writing, editing, modifying, and debugging software applications and services.
Participation in cross-team architecture, design, process discussions and decisions within established committees.
Self-motivated with the ability to design and write high-performance, reliable, and maintainable code.
Learn new technologies and resolve challenges involved with integrating them with our infrastructure.
Update and modify systems to improve efficiency.
Work closely with Product Team in evaluating current systems and making decisions on future development.
Developing, testing and documenting RESTful APIs; with event-driven design patterns utilizing message queues; with SQL and/or NoSQL data stores; with designing, developing and deploying distributed systems.
Comfortable with large projects in source control (git), continuous integration (Jenkins) and writing unit tests and integration tests.
Design, develop and implement solutions around both a micro-service and monolithic architectures.
REQUIREMENTS:

Education:
Bachelor's degree in Computer Science, similar technical field of study, or related practical experience.
M.S. in Computer Science or similar technical field of study(preferred)
Experience:
6+ of professional software development experience.
Expertise in two or more general purpose programming languages.
Preferred Experience in Healthcare Technology and/or Pharmacy Operations.
Preferred Experience with EHRs, integrations, system validations (EPIC, Cerner, QS/1, etc.).
Interest and ability to learn other coding languages and technologies as needed.
Knowledge of e-prescribing standards certifications a plus. (Meaningful Use, FHIR)
Familiarity with ontologies such as SNOMED, RxNorm, LOINC, ICD-10, NDC a plus
Qualifications:
Ideal candidates must be innovative, creative, flexible and be passionate about building quality software.
Ability to architect, design, develop and implement solutions around a micro-service and monolithic architectures.
Highly skilled in written and verbal communication.
Has exceptional initiative and follow-through on projects with minimal supervision or guidance.
Passionate about knowledge sharing and has the skills to help develop and advance the team through mentorship.
Establishes and maintains effective working relationships with clients, end-users, and team members.
Experience using platform provided tools preferred (Docker, Cloud Foundry, AWS, NewRelic, Sentry).
Experience with performance optimization, especially the use of asset pipelines and CDNs, as well as tools used to analyze front end performance bottlenecks.
Preferred experience with database re-factoring and decomposing existing systems from a monolith to a micro-services architecture.
WORK ENVIRONMENT:
Fast paced environment.
Collaboration across remote sites within the company.
New office located on Shem Creek.
Flexibility to work remote when warranted.
Office health and wellness initiatives, for those interested. (on-site private shower)
Celebrating success!
#DICE",4.4,"CareKinesis
4.4","Mount Pleasant, SC",-1,201 to 500 Employees,2009,Company - Public,Health Care Services & Hospitals,Health Care,$1 to $5 million (USD),-1
933,Senior Software Engineer II -,-1,"Tabula Rasa Healthcare– TRHC is a family of companies that leverages technology to improve healthcare. TRHC works with providers and insurers to identify multi-drug interactions and to reduce risk of medication-related problems. We have developed the first multi-drug interaction tool that identifies risk across a variety of safety factors and presents meaningful opportunities to mitigate that risk. This technology can be used to assess safety at the individual patient-level or to stratify medication risk at the population-level, and can be embedded within any EMR or other healthcare IT system.

A Tabula Rasa Healthcare Co., CareKinesis, is looking for a telented and experienced Senior Software Engineer to contribute to our cloud-based medication Risk Mitigation Platform The candidates selected for these roles will work together with a Scrum team to take requirements through the development lifecycle and transform into high quality, valuable deliverables. As a Senior Software Engineer II, he or she will take a paramount role as a tech lead in cultivating technical guidance, architecture, best practices as well as assisting the team and growth through mentorship. He or she will also be a key member in the overall assessment, vision, and implementation of our technical decisions by participating in cross-team committees.

Location: Mount Pleasant, SC

RESPONSIBILITIES:
Function as a tech lead in an agile environment developing on both full-stack Javascript applications / services as well as a Rails Core application in our EOM Platform. (Node.js, Angular.js, React.js, Ruby, Rails preferably on a UNIX or Linux platform)
Participation and ownership in all stages of development process: requirements, design, implementation, testing, deployment, and support.
Passionate about knowledge sharing and has the skills to help develop and advance the team through mentorship.
Perform challenging work in designing, writing, editing, modifying, and debugging software applications and services.
Participation in cross-team architecture, design, process discussions and decisions within established committees.
Self-motivated with the ability to design and write high-performance, reliable, and maintainable code.
Learn new technologies and resolve challenges involved with integrating them with our infrastructure.
Update and modify systems to improve efficiency.
Work closely with Product Team in evaluating current systems and making decisions on future development.
Developing, testing and documenting RESTful APIs; with event-driven design patterns utilizing message queues; with SQL and/or NoSQL data stores; with designing, developing and deploying distributed systems.
Comfortable with large projects in source control (git), continuous integration (Jenkins) and writing unit tests and integration tests.
Design, develop and implement solutions around both a micro-service and monolithic architectures.
REQUIREMENTS:

Education:
Bachelor's degree in Computer Science, similar technical field of study, or related practical experience.
M.S. in Computer Science or similar technical field of study(preferred)
Experience:
10+ of professional software development experience.
Expertise in two or more general purpose programming languages.
Preferred Experience in Healthcare Technology and/or Pharmacy Operations.
Preferred Experience with EHRs, integrations, system validations (EPIC, Cerner, QS/1, etc.).
Interest and ability to learn other coding languages and technologies as needed.
Knowledge of e-prescribing standards certifications a plus. (Meaningful Use, FHIR)
Familiarity with ontologies such as SNOMED, RxNorm, LOINC, ICD-10, NDC a plus
Qualifications:
Ideal candidates must be innovative, creative, flexible and be passionate about building quality software.
Ability to architect, design, develop and implement solutions around a micro-service and monolithic architectures.
Highly skilled in written and verbal communication.
Has exceptional initiative and follow-through on projects with minimal supervision or guidance.
Passionate about knowledge sharing and has the skills to help develop and advance the team through mentorship.
Establishes and maintains effective working relationships with clients, end-users, and team members.
Experience using platform provided tools preferred (Docker, Cloud Foundry, AWS, NewRelic, Sentry).
Experience with performance optimization, especially the use of asset pipelines and CDNs, as well as tools used to analyze front end performance bottlenecks.
Preferred experience with database re-factoring and decomposing existing systems from a monolith to a micro-services architecture.
WORK ENVIRONMENT:
Fast paced environment.
Collaboration across remote sites within the company.
New office located on Shem Creek.
Flexibility to work remote when warranted.
Office health and wellness initiatives, for those interested. (on-site private shower)
Celebrating success!
#DICE",4.4,"CareKinesis
4.4","Mount Pleasant, SC",-1,201 to 500 Employees,2009,Company - Public,Health Care Services & Hospitals,Health Care,$1 to $5 million (USD),-1
934,Software Engineer II (OPIR Team),-1,"Company Overview

Cosmic Advanced Engineered Solutions (Cosmic AES) is a small innovative company tackling the most difficult technical challenges in signals, space, and cyberspace. We design and develop high-end signal processing solutions for Department of Defense(DoD) in the Counter-Space, Special Operations, Homeland Security, and other specialized mission areas. Our strong team of scientists, engineers, and operations experts specialize in exploring emerging technologies, system development, and rapid prototyping to solve the most difficult national security concerns.

Job Summary

Cosmic AES is looking for a Software Engineer to support the Air Force Space and Missile Systems Center (SMC), Remote Sensing Directorate (RS). The candidate will support data exploitation of Space Based Infrared (SBIRS) data. Additionally, the candidate will work directly with operators within the Overhead Persistent Infrared Battlespace Awareness Center (OBAC) at Buckley AFB, CO to provide enhancements to imagery tools.

Responsibilities and Duties
2+ years of software development experience with Java/Groovy
Develop additional REST endpoints in existing microservices as well as developing new microservices. Microservices will be implemented in Groovy/Java using the Grails web framework, Micronaut, Spring Boot, and other JVM-based technologies.
Application deployment and load-balancing.
Algorithm development
Qualifications and Skills
US citizen, and must be able to obtain and maintain Top Secret security clearance
Background and/or education in software development and software engineering
Proficiency developing in Java or Groovy
Team player and capable of working in a fast-pasted, team environment
Desired Qualifications
B.S. in Computer Science
Proficiency developing with Grails or similar convention-over-configuration stack
Experience with Agile methodologies
GIS experience
Image processing experience
Data visualization experience
Redis experience
Powered by JazzHR",4.4,"Cosmic AES
4.4","Centennial, CO",-1,51 to 200 Employees,2001,Company - Private,Aerospace & Defense,Aerospace & Defense,$10 to $25 million (USD),-1
935,Senior Software Engineer - EireneRx,-1,"Tabula Rasa Healthcare– TRHC is a family of companies that leverages technology to improve healthcare. TRHC works with providers and insurers to identify multi-drug interactions and to reduce risk of medication-related problems. We have developed the first multi-drug interaction tool that identifies risk across a variety of safety factors and presents meaningful opportunities to mitigate that risk. This technology can be used to assess safety at the individual patient-level or to stratify medication risk at the population-level, and can be embedded within any EMR or other healthcare IT system.

A Tabula Rasa Healthcare Co., CareKinesis, is looking for a talented and experienced Senior Software Engineer to contribute to our cloud-based medication decision-support and e-prescribing platform team, EireneRx.

EireneRx is the source of patient demographics and medication information between Nurses, Prescribers, Technicians, and Pharmacists. From on demand and automated messaging, to medication entry & e-prescribing with clinical analysis and recommendations, to detailed and high level reporting across the board - EireneRx is the all in one place for clinical interactions between our clients and our pharmacy. EireneRx primarily serves the Program for All-inclusive Care of the Elderly (PACE), and has been reducing healthcare costs and improving patients' lives since 2010.

The candidate selected for this role will work together with a Scrum team to take requirements through the development lifecycle and transform into high quality, valuable deliverables. As a Senior Software Engineer, he or she will take a paramount role in cultivating technical guidance, architecture, best practices as well as assisting the team and growth through mentorship.

Location: Mount Pleasant, SC

RESPONSIBILITIES:
Work in an agile environment developing on both full-stack Javascript applications / services as well as a Ruby on Rails Core application in our EireneRx Platform. (Node.js, Angular.js, React.js, Ruby, Rails preferably on a UNIX or Linux platform)
Participation and ownership in all stages of development process: requirements, design, implementation, testing, deployment, and support.
Passionate about knowledge sharing and has the skills to help develop and advance the team through mentorship.
Perform challenging work in designing, writing, editing, modifying, and debugging software applications and services.
Self-motivated with the ability to design and write high-performance, reliable, and maintainable code.
Learn new technologies and resolve challenges involved with integrating them with our infrastructure.
Update and modify systems to improve efficiency.
Work closely with Product Team in evaluating current systems and making decisions on future development.
Developing, testing and documenting RESTful APIs; with event-driven design patterns utilizing message queues; with SQL and/or NoSQL data stores; with designing, developing and deploying distributed systems.
Comfortable with large projects in source control (git), continuous integration (Jenkins) and writing unit tests and integration tests.
Design, develop and implement solutions around both a micro-service and monolithic architectures.
REQUIREMENTS:

Education:
Bachelor's degree in Computer Science, similar technical field of study, or related practical experience.
M.S. in Computer Science or similar technical field of study(preferred)
Experience:
8+ of professional software development experience.
Expertise in two or more general purpose programming languages.
Experience in Healthcare Technology (preferred)
Qualifications:
Ideal candidates must be innovative, creative, flexible and be passionate about building quality software.
Ability to architect, design, develop and implement solutions around a micro-service and monolithic architectures.
Highly skilled in written and verbal communication.
Has exceptional initiative and follow-through on projects with minimal supervision or guidance.
Passionate about knowledge sharing and has the skills to help develop and advance the team through mentorship.
Establishes and maintains effective working relationships with clients, end-users, and team members.
Experience using platform provided tools preferred (Docker, Cloud Foundry, AWS, NewRelic, Sentry).
Knowledge of e-prescribing standards certifications a plus. (Meaningful Use, FHIR)
Familiarity with ontologies such as SNOMED, RxNorm, LOINC, ICD-10, NDC a plus.
WORK ENVIRONMENT:
Fast paced environment.
Collaboration across remote sites within the company.
New office located on Shem Creek.
Flexibility to work remote when warranted.
Office health and wellness initiatives, for those interested. (on-site private shower)
Celebrating success!",4.4,"CareKinesis
4.4","Mount Pleasant, SC",-1,201 to 500 Employees,2009,Company - Public,Health Care Services & Hospitals,Health Care,$1 to $5 million (USD),-1
936,WebGL Software Engineer,-1,"The Role
We are looking for an enthusiastic Sr. Staff Software Engineer to join our 3D Experiences team. You’ll be responsible for improving the user experience of our 3D viewing and editing applications, which get more than 100 million views a month. The ideal candidate is technology leader with a strong web UI development skill set, or experience in 3D graphics and game development.
Responsibilities
● Lead implementation of user-friendly 3D experiences utilizing React, Typescript, Three.js and WebGL
● Work with a cross-functional team of product managers, designers, and engineers
● Create working prototypes for new concepts, ideas, or platforms we want to explore
● Optimize and add new features to our existing javascript applications
● Mentor and coach other engineers to meet their full potential
● Advocate for new technical architecture and innovation
Qualifications
● 5+ years of experience designing and building user-friendly, fast web applications
● Proficiency in Javascript or Typescript
● Familiarity with UI frameworks like React or Vue
● Strong problem-solving and debugging skills in all areas of frontend development
● A desire for developing testable and maintainable code
Desired
● Familiarity with WebGL or OpenGL
● BS in Computer Science or equivalent experience
● Experience with Three.js and GLSL shaders
● Exposure to architectural patterns of 3D applications, like games, AR or VR applications.
Closing
We are shaking up the 3D world. Our team has developed an end-to-end 3D platform that allows anyone to create, edit, and share 3D models of real-world spaces. Our tools are already used by thousands of professionals in a variety of industries, including insurance, architecture, construction, manufact",4.4,"CoreTechs
4.4",Remote,-1,51 to 200 Employees,-1,Company - Private,Staffing & Outsourcing,Business Services,$5 to $10 million (USD),-1
937,Software Engineer,-1,"The Position

Do you dream about creating a more sustainable future? At Uplight, we are motivating energy users and providers to accelerate the clean energy ecosystem. We’re working with over 75 of the world’s leading electric and gas utilities to provide a personalized end-to-end customer energy experience that helps meet and accelerate carbon reduction goals. We are a certified B Corp, enabling us to put our values into action by not only making decisions for the benefit of our shareholders, but also for our customers, environment, employees, and community.

We are seeking a Software Engineer to join our team and help us achieve our ambitious goals for our business and for the planet.

What you get to do:

We are searching for a disciplined Software Engineer with back-end interest and expertise who is passionate about changing the way millions of people save energy. You’ll work within the Engineering Squad to build and improve our platforms (especially our API layers and data processing) to deliver flexible and creative solutions to our utility partners and end users. You’ll be a part of developing a robust architecture to manage massive amounts of data and leveraging it to deliver a compelling experience to users across our platforms. And you’ll work on a great team with excellent benefits.

You should:
Be excited to work with talented, committed people in a fast-paced environment
Be passionate about energy consumption and making a difference in the world
Love developing great software -- some of your proudest moments involve GitHub
Be capable of prioritizing your work to adhere to a deliverable schedule and ensure successful delivery that exceeds expectations
Be ready, able, and willing to jump onto a call with a partner or customer to help solve problems
Have a strong eye for detail and quality of your code
Not be afraid to dig into hard problems, and enjoy experimenting to come up with simple, elegant solutions
What you bring to Uplight:
A love of collaborative problem solving and a deep desire to be an excellent teammate
You are an experienced developer - you ideally have 1-5 years of professional experience
Python experience, preferably both 2.7 and 3.x
JavaScript and React experience
Experience in designing and implementing a scalable microservice architecture
Google Cloud Platform or other cloud service provider experience
2+ years building and managing APIs to industry-accepted RESTful standards
Demonstrable experience with writing unit and functional tests
Application of industry security best practices to application and system development
Experience working with large data sets in RDBMS, preferably PostgreSQL
Ability to deliver against several initiatives simultaneously
BS in Computer Science / Engineering, or demonstrable industry experience
Bonus Points:
Experience with cloud infrastructure automation such as terraform, cloud formation, or similar
Experience with ETLs and data pipelines
Solid CI/CD experience
Automation of multi-step repetitive tasks
Serverless architecture, preferably Google Cloud Functions
You work on the command line confidently and are familiar with all the goodies that the linux toolkit can provide
You are a Git guru and revel in collaborative workflows
Pandas / SciPy / Numpy / R / SciKitLearn
What makes working at Uplight amazing:

In addition to all the standard medical and dental benefits, that kick in Day 1, we:
Are proud to be over 300+ rebels with an important cause by helping to create a more sustainable planet.
Are committed to the environment, our employees, and our communities
Focus on career growth by following defined career ladders
Take our work and mission seriously and…. we love to laugh!
In addition, we:
Have an innovative flexible time-off policy
Keep you energized with plenty of food and drink
Uplight provides equal employment opportunities to all employees and applicants for employment and prohibits discrimination and harassment of any type without regard to race, color, religion, age, sex, national origin, disability status, genetics, protected veteran status, sexual orientation, gender identity or expression, or any other characteristic protected by federal, state or local laws.",3.2,"Uplight
3.2","Boulder, CO",-1,201 to 500 Employees,-1,Company - Private,-1,-1,Less than $1 million (USD),-1
938,Software Engineer,-1,"Software Engineer – Robotic Product Development
Location


New Jersey - Moorestown

Employment Type


Fulltime-Regular

# of openings

2

Apply Now

Job Brief


Robotic Product Development

Software Engineer – Robotic Product Development

Position Summary

OPEX is a global leader in robotic warehouse automation system design, development, manufacturing, production, installation, and service. Our warehouse automation systems incorporate the latest mechanical, electrical, robotic and software technologies. We specialize in next generation goods-to-person (G2P), sortation, and warehouse control consulting & software. OPEX’s customers are among the largest e-commerce, consumer retail, cosmetic, pharmaceutical, and package delivery companies in the world. We offer a vibrant, collaborative, and entrepreneurial work environment with team members who care about producing quality products.

OPEX Corporation is currently looking for a full time Software Engineer to focus on Robotic Product Development to work at our World Headquarters in Moorestown, NJ. This position reports to the Software Engineering - Robotic Product Development Manager.

Responsibilities

The Software Engineer will be set up for success by teaming with Product Management and other engineers toward designing and creating best-in-class solutions for customers. This role will collaborate with all engineering disciplines, seek out their input, and strive for design consensus toward meeting product development goals. Early product development will be guided by the design and building of prototypes, proof-of-concept (POC), and minimal viable products (MVP) as defined by Product Management. The Software Engineer must be able to contribute to or lead the delivery of complex production-level designs for new products and support those new products through production and customer adoption. This role will also be expected to:
Research, design, develop and test software components and applications in a heterogeneous technology environment using knowledge of object oriented programming and tools of C/C++, Java, Javascript, and PostgreSQL database server.
Test, debug, troubleshoot and document code development; follow good source code hygiene and management.
Analyze user needs and software requirements to determine feasibility of design within time, cost and performance constraints.
Engage in problem definition, decomposition, and solutions definition within the scope of application and run-time environment.
Apply a holistic view of systems to understand how the hardware, networking, and middleware layers integrate with software components.
Present, discuss, and review engineering specifications & solutions in collaborative, cross-functional team environment.
For awarded programs, act as subject matter expert supporting development.
Conduct statistical analysis of test data to arrive at appropriate final design adjustments.
Define, document, and/or validate Bill of Materials (BOM).
Work with suppliers to develop solutions and processes while controlling costs.
Support in-house manufacturing, production and assembly departments from proof-of-concept (POC) phase through production stabilization.
Commit to all safety and compliance standards, regulations and requirements
Troubleshoot and resolve design challenges and operating deficiencies.
Provide clear, concise, accurate and timely verbal and written updates to project and department management.
Take ownership of tasks from start to finish.
Skills & Qualifications:
Experience with object-oriented design concepts and relational databases; programming in C/C++, Java or Javascript; PL/pgSQL, and SQL is a plus!
BS in Software Engineering, Computer Science, or related field; MS & PhD is a plus!
Experience contributing to the design of electro-mechanical products for high volumes (10k+ per year) a plus.
Experience in statistical data analysis is a plus.
An appreciation for the balance between the perfect technical solution and time-to-market considerations.
Comfortable working on cross-functional teams of Product Management, Project Management and cross-functional Engineering teams.
Demonstrated engineering creativity, entrepreneurial spirit, and ability to prioritize & multi-task.
Strong team player and comfortable leading small groups of engineers and designers.
Demonstrated ability to own an assignment and see it through to completion.
Skilled in the areas of schedule and cost estimation.
A keen design eye and experience reviewing others’ design work would be a plus.
Excellent written and verbal communication skills.
Ability to travel when necessary (less than 10%)

Physical/Work Environments
Employee will be working in an office, lab and production environment with occasional travel to customer sites.
Some walking between OPEX facilities
Employee may occasionally lift up to 25 lbs

Benefits:

Benefits include, but are not limited to:
Full medical, dental and vision with low employee contribution rates
Paid holidays, vacation and personal days
401k with matching and profit sharing
Basic life insurance, short term and long term disability
On-site fitness facility
Tuition reimbursement available

OPEX Corporation is an Equal Opportunity/Affirmative Action Employer, without regard to race, color, religion, sex, national origin, age, disability, and protected veteran status.
#1",4.4,"OPEX Corporation
4.4","Moorestown, NJ",-1,1001 to 5000 Employees,1975,Company - Private,Industrial Manufacturing,Manufacturing,Unknown / Non-Applicable,-1
939,Software Developer,-1,"Exxact Corporation is looking for a senior level Software Developer to maintain, design, develop, customize, test, deploy, and support all internal applications from 3rd party to custom in-house applications, including ERP, CRM, quoting, production, RMA, EDI, and eCommerce applications.

Job Responsibilities:
Play a key role in team leadership to ensure projects remain on schedule and all target requirements are met
Responsible for building large scalable software infrastructure
Handles all internal and 3rd party applications, writing custom code, and building on top of 3rd party applications
Manage connections between applications through iPaaS middleware such as Celigo, Dell Boomi, and Muv or via custom solutions
Job Requirements:


Experience with Agile framework, Jira project tracking, Git, and software development processes
Broad software/application development skills
Expert with Javascript
Working knowledge of Node.js, Gulp.js – used in Netsuite/Suitecommerce development environment
Working knowledge / familiarity with PHP – used in custom applications
Additional skills/knowledge: CSS, HTML, Bootstrap, XML, RESTful API
Nice To Have Skills:


Netsuite ERP experience (SuiteScript) is a plus
Netsuite SuiteCommerce experience is a plus
AWS knowledge / experience is a plus",4.4,"Exxact Corporation
4.4","Fremont, CA",-1,51 to 200 Employees,1992,Company - Private,Computer Hardware & Software,Information Technology,$100 to $500 million (USD),-1
940,Control Systems Engineer,-1,"As a system integrator, Taurus works with many types of customers and industries to deliver complete engineering solutions for process and automation projects. As part of those solutions we produce and procure: control panels, instruments, drawings, and software deliverables for the end-user. The key purpose of this role is programming PLC’s and HMI’s.

Duties and responsibilities:
Can read and understand a detailed project scope
Can work with complex excel spreadsheets for project documentation.
Assist in development and review of ACAD prints for project specific panels.
Factory Acceptance Testing (FAT) and Site Acceptance Testing (SAT) of Taurus control panels and instrumentation.
Assist with field service calls.
Troubleshoot and examine PLC code to diagnose existing problems
Qualifications:

Education
4-year technical degree
Required Skills:
Ability to work with others in a team environment and communicate clearly to others in a technical manner.
Experience with Microsoft products (Excel and Word) and Adobe Acrobat.
Experience commissioning and troubleshooting automation systems.
Ability to write disciplined, organized, and well-documented PLC code.
Experience with PLCs, HMI, motion control, servo systems, industrial sensors.
Experience with Rockwell RSLogix5000 / Studio5000 PLC programming software
Rockwell FactoryTalkView ME / SE HMI programming software
Basic knowledge of instrumentation (Press., Flow, Temp.).
Desired Skills:
PLC Programming for Wonderware, S5, S7, and GE.
Experience with industrial networks such as Modbus TCP, Ethernet/IP.
Experience with VFD’s
Experience with setup of servers and client for network applications.
Network Security.
Working conditions:

We have an office in Tualatin, OR and Kent, WA. The panel shop is in Tualatin, but we have done FAT testing at our Kent office for Seattle area projects. We work in a wide variety of environments and industries that you will be required to visit and operate within. You must be willing and able to work offsite as required. Fieldwork is usually within driving distance but will include out-of-town startup and service trips generally amounting to less than 35% of the total work schedule.

Compensation and Benefits:

Very competitive compensation (commensurate with ability); Flexible work schedule; Paid vacation with additional Paid Time Off (PTO); 10 Paid holidays; Healthcare (80/20 contribution); Specialty training and new skills development, and more.

Job Type: Full-time

Pay: $65,000.00 - $78,000.00 per year

Benefits:
401(k)
401(k) matching
Dental insurance
Disability insurance
Health insurance
Life insurance
Paid time off
Vision insurance
Schedule:
Monday to Friday
Supplemental Pay:
Bonus pay
Education:
Bachelor's (Preferred)
Experience:
PLC Programming: 1 year (Preferred)
Work Location:
One location
Work Remotely:
No",5.0,"Taurus Power & Controls, Inc.
5.0","Tualatin, OR",-1,51 to 200 Employees,1985,Company - Private,Commercial Equipment Repair & Maintenance,"Construction, Repair & Maintenance",Unknown / Non-Applicable,-1
